Restaurant Name,Rating,Cuisine,Average Price,Average Delivery Time,Safety Measure,Location
Chicken O' Clock,3.7,"Biryani, Chinese, Fast Food, Beverages",150.0,31.0,0,Raipur
Purnima's Snacks And Food,4.0,"Pizza, Sandwich, Fast Food, Street Food, North Indian",150.0,36.0,1,Raipur
Chapter One,3.8,"South Indian, Pizza, Sandwich, Fast Food, Shake, Beverages",150.0,49.0,1,Raipur
Shree Bheru Nath Pav Bhaji Pulav Center,4.4,Street Food,150.0,54.0,0,Raipur
Tasty Bite,3.8,"Chinese, North Indian",150.0,20.0,0,Raipur
Wafflez,4.1,"Sandwich, Fast Food, Burger, Waffle, Desserts, Shake, Beverages",150.0,27.0,0,Raipur
Bunk Class,4.1,"Fast Food, Sandwich, Pizza",150.0,24.0,1,Raipur
Mom's Kitchen And Sweets,4.1,"Mithai, North Indian, Sindhi, Fast Food, Beverages, Shake, Sichuan",150.0,33.0,0,Raipur
Goli Vada Pav No. 1,4.5,"Street Food, Fast Food, Sichuan",150.0,22.0,0,Raipur
Yaaran Da Adda Junior,4.0,"Rolls, North Indian, Shake",150.0,30.0,1,Raipur
Baskin Robbins - Ice Cream Desserts,4.3,"Ice Cream, Desserts, Beverages",150.0,16.0,1,Raipur
Cafe Cravings,4.0,"North Indian, Fast Food, Chinese, Beverages, Pizza, Sandwich, Pasta",150.0,34.0,1,Raipur
Rishan Biryani,3.7,"North Indian, Chinese, Momos, Biryani, Rolls, Mughlai, Beverages, Desserts",150.0,22.0,0,Raipur
P Hotel Bhagat Tarachand,4.1,"North Indian, Chinese, Beverages",150.0,30.0,1,Raipur
Sandwich Jn,4.1,"Sandwich, Waffle, Shake, Juices, Beverages",150.0,30.0,1,Raipur
Natural Fresh Ice Cream,4.0,"Desserts, Ice Cream, Beverages, Shake",150.0,20.0,1,Raipur
Padharo Sa,3.6,"Rajasthani, North Indian",150.0,19.0,1,Raipur
Deeprupa Restaurant,4.1,South Indian,150.0,25.0,0,Raipur
Madrasi Pack N Pick,3.9,"North Indian, Mughlai, Chinese, Biryani",150.0,35.0,1,Raipur
Uno Dos Tres,3.9,"North Indian, Pizza, Wraps, Fast Food, Chinese, Street Food",150.0,31.0,0,Raipur
Sardarji Da Kitchen,3.6,"North Indian, Mughlai, Chinese, Continental, Fast Food, Kebab, Desserts, Beverages",150.0,35.0,1,Raipur
Netaji Hotel,3.7,"Street Food, Mithai",150.0,24.0,1,Raipur
Balaji Palace,3.2,"North Indian, Chinese, Fast Food, Pizza, Burger, Momos, Rolls, Desserts",150.0,37.0,0,Raipur
Ma - Cha!,4.2,"Cafe, Fast Food, Desserts, Beverages, Shake, Coffee",150.0,33.0,1,Raipur
Meet Ganga,3.8,"Bakery, Desserts",150.0,26.0,1,Raipur
Khana Khazana,3.9,North Indian,150.0,44.0,1,Raipur
Creamy N Spicy,3.5,Bakery,150.0,23.0,1,Raipur
Thanco's Natural Ice Cream,4.2,"Ice Cream, Desserts, Fast Food, Rolls, Beverages",150.0,23.0,1,Raipur
The Belgian Waffle Co.,4.4,"Waffle, Pancake, Desserts, Beverages, Ice Cream",150.0,30.0,1,Raipur
Jayka Biryani Family Restaurant,3.5,"North Indian, Mughlai, Biryani",150.0,25.0,1,Raipur
Punjabi Chat Corner,4.4,Street Food,150.0,25.0,1,Raipur
NIC Ice Creams,4.5,"Ice Cream, Desserts",100.0,22.0,1,Raipur
UBQ by Barbeque Nation,3.9,"BBQ, North Indian, Chinese, Street Food, Kebab, Beverages, Desserts",100.0,58.0,0,Raipur
Nukkad The Tea Cafe,4.1,"Cafe, Coffee, Pizza, Sandwich, Fast Food, Chinese, Tea, Beverages",100.0,33.0,0,Raipur
The Belgian Waffelz,3.8,"Desserts, Fast Food, Beverages, Pizza, Sandwich, Shake, Waffle",100.0,34.0,0,Raipur
Rawland,3.6,"Chinese, Pasta, Sichuan",100.0,27.0,1,Raipur
The Oven Chef Cafe,3.8,"Chinese, Fast Food, Sandwich, Burger, Momos, Waffle, Sichuan",100.0,36.0,0,Raipur
Frullato,4.4,"Beverages, Fast Food",100.0,28.0,0,Raipur
Poha Point,3.5,"Street Food, South Indian, North Indian, Maharashtrian",100.0,28.0,1,Raipur
Kake The Biryani,3.8,"Biryani, North Indian, Mughlai, Seafood, Chinese, Desserts",100.0,29.0,1,Raipur
Lemon Tadka,3.7,"Fast Food, Street Food, North Indian",100.0,22.0,0,Raipur
Cross Connection,3.8,"North Indian, Chinese",100.0,35.0,0,Raipur
Barbeque Nation,3.9,"North Indian, BBQ, Biryani, Kebab, Continental, Chinese, Beverages, Desserts",100.0,59.0,0,Raipur
Khatri-G Veg Chaap,4.0,"Momos, North Indian, Fast Food, Kerala, Biryani",200.0,28.0,0,Raipur
Cakes Celebration,3.6,"Bakery, Desserts",200.0,24.0,1,Raipur
Rang De Basanti Dhaba,3.8,North Indian,200.0,44.0,1,Raipur
"Gianis - Ice Cream, Shakes & Sundaes",4.4,"Ice Cream, Shake, Desserts",200.0,20.0,1,Raipur
Grill Inn,4.1,"Pizza, Burger, Sandwich, Fast Food, Desserts, Beverages",200.0,27.0,1,Raipur
Saffron,3.6,"North Indian, Chinese, BBQ, Beverages, Sichuan",200.0,43.0,1,Raipur
The Terrace Lounge,3.9,"North Indian, Chinese, Biryani, Fast Food, Salad, Desserts, Shake, Beverages",200.0,22.0,1,Raipur
Dosa Junction 100 Varieties,4.0,South Indian,200.0,26.0,1,Raipur
O'ven'ture,4.5,"Coffee, Beverages, Bakery, Desserts",200.0,24.0,0,Raipur
Bangali Chat Corner,3.6,Street Food,200.0,17.0,0,Raipur
Kareem's,3.9,"Mughlai, Biryani, North Indian, Seafood, Beverages",200.0,32.0,1,Raipur
Kaaram Podi,4.1,South Indian,200.0,29.0,1,Raipur
Enjoy Food Centre,3.9,"South Indian, Chinese, Fast Food, Sichuan",100.0,27.0,1,Raipur
Rudransh Fast Food,3.7,Chinese,100.0,24.0,1,Raipur
The Good Bowl,4.4,"North Indian, Pasta, Italian",100.0,31.0,0,Raipur
Meraki & Co.,3.9,"Bakery, Desserts, Fast Food, Street Food, Beverages",100.0,22.0,0,Raipur
New Little Hut Family Restaurant,3.9,"North Indian, Fast Food, Momos, Chinese, Sandwich, Pizza, Street Food",100.0,30.0,1,Raipur
Dhaba Singh,3.3,North Indian,100.0,21.0,0,Raipur
Khana Khazana,3.6,"North Indian, Chinese, Biryani",100.0,21.0,1,Raipur
Madrasi Food Park,3.8,"Biryani, North Indian, Chinese, Rolls",100.0,20.0,1,Raipur
Zoca Cafe,3.9,"Pizza, Pasta, Sandwich, Burger, Fast Food, Shake, Desserts, Beverages",100.0,33.0,1,Raipur
Creamy N Spicy,3.6,"Bakery, Desserts, Fast Food, Pizza, Burger, Sandwich",100.0,19.0,0,Raipur
Kake Di Hatti,4.0,"North Indian, South Indian, Chinese, Fast Food, Street Food, Beverages, Desserts",100.0,34.0,1,Raipur
Harman Dhaba,3.8,"North Indian, Biryani",100.0,25.0,0,Raipur
Padharo Sa Rajasthani Thali,4.1,Rajasthani,150.0,15.0,0,Raipur
Cream Stone Ice Cream,4.4,"Ice Cream, Desserts, Beverages, Shake",150.0,24.0,0,Raipur
Anna Idli Center,4.1,South Indian,150.0,21.0,1,Raipur
Pizza@89,4.0,"Pizza, Shake",150.0,26.0,0,Raipur
Dakshin Swaad,4.2,"South Indian, Fast Food",150.0,22.0,1,Raipur
Sweet Truth - Cake and Desserts,4.4,"Desserts, Bakery, Ice Cream",150.0,23.0,0,Raipur
Top N Town,4.3,"Desserts, Ice Cream",150.0,18.0,1,Raipur
Rawal Ras Wala,4.1,"Juices, Beverages",150.0,26.0,1,Raipur
Khana Khazana,3.5,"Momos, Fast Food",150.0,34.0,0,Raipur
Galaxy Food Centre,4.1,"North Indian, Chinese, Rolls, Mughlai, Fast Food",150.0,35.0,1,Raipur
New Rajdhani Hotel,3.2,"Pizza, Sandwich, Fast Food, Street Food, Shake, Juices, Beverages",150.0,26.0,1,Raipur
S Balbir Dhaba,3.7,"North Indian, Fast Food, Pizza, Sandwich, Shake, Beverages",150.0,38.0,1,Raipur
Swad Restaurant,3.3,"North Indian, Chinese",100.0,34.0,1,Raipur
UNA - By Garde Manger,4.2,"Sandwich, Fast Food, Italian, Mexican, Lebanese, Chinese, Salad, Pizza",100.0,33.0,0,Raipur
O'ven'ture,4.5,"Bakery, Desserts, Shake",100.0,27.0,1,Raipur
Chapter One Momos,3.7,"South Indian, Momos, Chinese, Street Food, Beverages",100.0,41.0,0,Raipur
Cake Affair,3.7,Bakery,100.0,34.0,1,Raipur
Juice Factory,3.7,"Beverages, Juices, Salad, Sandwich, Shake",100.0,28.0,0,Raipur
Gupchup House,3.9,Street Food,100.0,33.0,0,Raipur
Pure NZ By Tathastu Kitchens,4.2,"North Indian, Chinese, Pizza, Pasta, Fast Food, Momos, Desserts",100.0,29.0,0,Raipur
Keventers - Milkshakes & Desserts,4.2,"Shake, Beverages, Desserts",100.0,37.0,1,Raipur
Humar Kalewa,3.8,"North Indian, Street Food",100.0,39.0,1,Raipur
New Chunga Chinese Fast Food,3.7,Momos,100.0,37.0,0,Raipur
Real Hyderabadi Biryani,4.4,"North Indian, Biryani",100.0,24.0,0,Raipur
Ryan's Kitchen by The Mad Bakers,4.2,"North Indian, Fast Food",300.0,36.0,0,Raipur
Gujju Bhai Fast Food,4.1,"Fast Food, Chinese",300.0,23.0,1,Raipur
Ariena Boutique Hotel,3.8,"North Indian, Chinese, Sandwich, Sichuan",300.0,44.0,0,Raipur
Babe Da Dhaba,3.4,North Indian,300.0,48.0,0,Raipur
Sri Ganesh Pav Bhaji And Pulav Centre,4.3,"Street Food, North Indian",300.0,18.0,1,Raipur
Aditya Tiffin service,3.8,North Indian,300.0,41.0,0,Raipur
Sankalp,4.0,"South Indian, Fast Food",300.0,42.0,0,Raipur
Sandwich Junction,4.0,"Sandwich, Pizza, Fast Food, Beverages, Juices",300.0,36.0,1,Raipur
New Mathurawasi Chat Center,4.2,"Mithai, Street Food",300.0,22.0,1,Raipur
Starbucks Coffee,4.2,"Cafe, Beverages, Desserts",300.0,32.0,0,Raipur
Rajmahal Restaurant,4.0,"North Indian, Fast Food, South Indian, Chinese",300.0,27.0,0,Raipur
Millet Cafe,3.9,"Pizza, Sandwich, Fast Food, Beverages",300.0,27.0,0,Raipur
Anise Restaurant & Rooftop Banquet,4.2,"South Indian, Chinese, North Indian, Continental, Rolls, Sandwich, Pizza, Beverages",200.0,29.0,0,Raipur
Chai Govindam,4.4,"Tea, Beverages, Street Food",200.0,24.0,0,Raipur
Burgers And Rolls,3.8,"Fast Food, Desserts, Beverages, Burger, Rolls, Sandwich, Pizza, Sichuan",200.0,40.0,0,Raipur
Indian Biryani Company & Paratha House,4.3,North Indian,200.0,42.0,0,Raipur
Dining Out,4.0,"North Indian, Biryani",200.0,38.0,0,Raipur
Dilli 56,4.0,"North Indian, Biryani, Fast Food, Momos, Chinese",200.0,36.0,0,Raipur
The Living Room Cafe,4.0,"Cafe, Coffee, Continental, Momos, Chinese, North Indian, Italian, Desserts",200.0,49.0,1,Raipur
Tasty Time,3.4,"North Indian, Street Food",200.0,31.0,0,Raipur
New China Town Fast Food,4.0,"Chinese, Momos, Sichuan",200.0,43.0,1,Raipur
Haldiram's Sweets and Namkeen,4.5,"Mithai, Beverages,",200.0,23.0,1,Raipur
Grameen Kulfi,4.5,"Ice Cream, Desserts",200.0,22.0,1,Raipur
Shrinath Pav Bhaji And Pulav Center,3.8,"North Indian, Street Food",200.0,26.0,1,Raipur
Oven Story Pizza - Standout Toppings,4.3,"Pizza, Fast Food",250.0,45.0,1,Raipur
Next Level Cafe,4.0,"North Indian, Chinese, Pizza, Burger, Sandwich, Fast Food, Street Food, Beverages",250.0,34.0,0,Raipur
Delhi Kitchen Veg & Non Veg,3.8,"North Indian, Biryani",250.0,27.0,1,Raipur
Angithi Restaurant And Family Dhaba,4.0,"North Indian, Mughlai, Chinese, Beverages",250.0,48.0,1,Raipur
The Barn House Kitchen,3.8,"North Indian, Biryani, Chinese, Continental",250.0,30.0,1,Raipur
Mom's Bakery,3.9,Bakery,250.0,37.0,1,Raipur
Ekta Juice Centre,3.8,"Shake, Juices, Beverages",250.0,27.0,0,Raipur
KGN Chicken Biryani,3.4,Biryani,250.0,21.0,1,Raipur
MR Momo's,3.9,Momos,250.0,24.0,0,Raipur
Kaps Ice Cream Cafe,4.3,"Ice Cream, Desserts, Fast Food, Beverages, Shake, Chinese, Street Food",250.0,30.0,0,Raipur
Shikhar Thali,3.4,"Rajasthani, North Indian",250.0,25.0,0,Raipur
2 Slices,4.0,"North Indian, Pizza, Burger, Sandwich, Shake",250.0,23.0,0,Raipur
Litti Chokha,4.0,"Street Food, Bihari",100.0,35.0,0,Raipur
Swadist Bhojanalaya,3.8,"North Indian, Fast Food",100.0,47.0,0,Raipur
Old Mahak Restaurant,3.8,"Chinese, Rolls, North Indian",100.0,27.0,0,Raipur
Spiciya By Oberoi's Gulshaan,4.2,"North Indian, Mughlai, Chinese, Fast Food, Desserts, Sichuan",100.0,35.0,0,Raipur
Ocellus - Hotel Mayura,4.2,"North Indian, Chinese, Continental",100.0,39.0,0,Raipur
Xero Degrees,4.2,"Cafe, Pizza, Burger, Sandwich, Pasta, Fast Food, Desserts, Shake",100.0,48.0,0,Raipur
Biryani House,3.1,"North Indian, Chinese, Street Food, Mughlai",100.0,25.0,0,Raipur
Poonam Sweets,4.3,Mithai,100.0,15.0,0,Raipur
Chai Govindam,4.3,"Fast Food, Sandwich, Street Food, Bakery, Coffee, Tea, Beverages",100.0,34.0,0,Raipur
LunchBox - Meals and Thalis,4.2,North Indian,100.0,35.0,0,Raipur
Beijing Bites,4.1,"Chinese, Asian, Thai, Seafood",100.0,34.0,0,Raipur
GetAWay - Ice Creams & Desserts,4.4,"Ice Cream, Healthy Food, Desserts, Bakery",100.0,19.0,0,Raipur
99 Pancakes,4.2,"Pancake, Desserts, Bakery, Cafe, Beverages, Finger Food",200.0,27.0,0,Raipur
Shakahari Biryani House,4.3,Biryani,200.0,39.0,0,Raipur
Cross Connection,3.9,"North Indian, Chinese",200.0,32.0,0,Raipur
The Belgian Waffelz,3.8,"Shake, Waffle, Desserts, Beverages",200.0,49.0,0,Raipur
Godwit,3.9,"Cafe, Continental, North Indian, Asian, Shake, Beverages, Sichuan, Fast Food",200.0,52.0,0,Raipur
Celesty Ice Cream Parlour,4.2,"Ice Cream, Desserts",200.0,23.0,0,Raipur
PVR Café,4.0,"Fast Food, Momos, Beverages, Burger",200.0,37.0,0,Raipur
Sahu Egg Roll,3.9,"Rolls, Chinese, Fast Food",200.0,42.0,0,Raipur
Shree Sai Gupchup,4.5,Street Food,200.0,40.0,0,Raipur
Sandwich Junction,4.1,"Sandwich, Fast Food, Shake, Pizza",200.0,25.0,0,Raipur
Delicious Restaurant,3.6,"North Indian, South Indian, Fast Food, Chinese, Street Food",200.0,48.0,0,Raipur
The Buzz Cafe,3.8,"Chinese, Fast Food, North Indian, Biryani, Shake",200.0,35.0,0,Raipur
Rajgharana,3.9,"North Indian, South Indian, Chinese, Biryani, Desserts, Ice Cream, Shake, Beverages",200.0,25.0,0,Raipur
Maa Sharda Juice Center,3.5,Beverages,200.0,19.0,0,Raipur
Vedanshi Rasoi CG 05,3.9,"North Indian, Street Food",200.0,69.0,0,Raipur
Dr. Chai Swad Amrutulya,4.0,Chinese,200.0,29.0,0,Raipur
Gapshap Panipuri,3.5,"Street Food, North Indian, Fast Food, Biryani",200.0,57.0,0,Raipur
NDS Cafe,3.8,North Indian,200.0,41.0,0,Raipur
Bikanervala,3.6,"North Indian, South Indian",200.0,20.0,0,Raipur
V Cafe- Meals By PVR,3.8,"Burger, Sandwich, Fast Food",200.0,35.0,0,Raipur
Bombay Vada Pav,4.0,North Indian,200.0,33.0,0,Raipur
Baker's Krust,4.1,Bakery,200.0,28.0,0,Raipur
Bachelor's Food Factory,3.6,"Fast Food, Chinese, Beverages",200.0,35.0,0,Raipur
Cafe Central,3.8,"Chinese, Fast Food, Burger, Sandwich, Pizza, Beverages",200.0,18.0,0,Raipur
Faasos Signature Wraps and Rolls,4.2,"Rolls, Wraps, Fast Food",250.0,30.0,0,Raipur
Masala Bay - Hotel Kingsway,4.2,"North Indian, Chinese, Chettinad",250.0,42.0,0,Raipur
More Over Coffee,3.9,"Cafe, Coffee, Beverages, Fast Food, Desserts, Mexican, Chinese, Italian",250.0,26.0,0,Raipur
Goody Foody,4.1,"Fast Food, Chinese, Sichuan",250.0,29.0,0,Raipur
Zaika,4.1,Chinese,250.0,25.0,0,Raipur
Sevilla Restaurant - Club Paraiso,4.0,"Continental, Fast Food, North Indian, Oriental, Chinese, Italian, Desserts",250.0,38.0,0,Raipur
Maggie Adda,3.5,"Street Food, Fast Food, Sandwich, Burger, Shake",250.0,40.0,0,Raipur
Nizam Dum Biryani,3.4,"Biryani, North Indian",250.0,46.0,0,Raipur
Pizza Junction,3.6,"Pizza, Fast Food",250.0,28.0,0,Raipur
Chicken Adda 24,3.7,"Biryani, North Indian, Chinese",250.0,31.0,0,Raipur
Binge Box,3.9,"Pizza, Sandwich",250.0,29.0,0,Raipur
Geet Cakes,3.5,Bakery,250.0,29.0,0,Raipur
La Tandoori,3.8,"North Indian, Biryani, Rolls, Kebab",150.0,32.0,0,Raipur
Maharashtrian Kitchen,4.3,North Indian,150.0,46.0,0,Raipur
Pind Balluchi,4.1,"North Indian, Mughlai, Biryani, Desserts",150.0,40.0,0,Raipur
Hermano's Cafe,3.6,"Pasta, Street Food, Pizza, Sandwich, Momos, Fast Food, Chinese",150.0,38.0,0,Raipur
Ashok Litti Chokha,4.3,Bihari,150.0,30.0,0,Raipur
Cafe Early,4.4,"North Indian, Street Food, Sandwich, Sindhi, Chinese, Beverages",150.0,45.0,0,Raipur
Dawat- Indian Cuisine,4.1,"South Indian, North Indian, Chinese, Beverages",150.0,36.0,0,Raipur
Firangi Bake,4.3,"Italian, Mexican",150.0,33.0,0,Raipur
Hilers World,3.7,"Fast Food, Street Food, South Indian, Beverages",150.0,24.0,0,Raipur
Nescafe,3.8,"Coffee, Tea, Beverages, Sandwich, Fast Food, Desserts",150.0,27.0,0,Raipur
Baba Da Dhaba And Family Restaurant,3.4,"South Indian, North Indian, Chinese, Fast Food, Beverages, Shake",150.0,40.0,0,Raipur
Meal For You - The Healthy Food Adda,4.0,"Healthy Food, Pasta",150.0,28.0,0,Raipur
Bub It,3.9,Bubble Tea,200.0,24.0,0,Raipur
Veggie’s Twist,,"Chinese, Sandwich",200.0,29.0,0,Raipur
Kona The Sandwich Hub,,"Sandwich, Beverages",200.0,26.0,0,Raipur
Nawabs Restaurant,4.0,"North Indian, Chinese, Mughlai, Seafood, Fast Food, Beverages, Biryani, Kebab",200.0,25.0,0,Raipur
Prathma By Jalaram's,3.9,"Chinese, North Indian, Biryani",200.0,30.0,0,Raipur
Al Lazeez Capital,3.6,"North Indian, Biryani, Mughlai, Chinese, Sichuan, Bihari",200.0,27.0,0,Raipur
Chhattisgarh Kitchen And Vegetable,3.4,"North Indian, South Indian, Chinese, Street Food",200.0,56.0,0,Raipur
Banarasi Paan Mandir,4.5,Paan,200.0,25.0,0,Raipur
Brama Restaurant - Hotel Gagan Regency,4.2,"North Indian, Continental, Fast Food, Chinese, Beverages",200.0,36.0,0,Raipur
Apsara Ice Creams,4.5,"Ice Cream, Desserts",200.0,23.0,0,Raipur
Kathi Roll Wala,3.5,Rolls,200.0,29.0,0,Raipur
The Biryani Life,4.0,"Biryani, Kebab, North Indian",200.0,25.0,0,Raipur
Bumbai Wala,3.6,"South Indian, Fast Food, Street Food, Sandwich, Sichuan",100.0,32.0,0,Raipur
Sambar By Chapter One,4.0,"South Indian, Street Food, Beverages",100.0,35.0,0,Raipur
Dutta's Food Factory,3.7,"Fast Food, Street Food, Chinese, Sandwich, Momos, Shake, Desserts, Beverages",100.0,33.0,0,Raipur
Hotel Shivganga- Desi Kitchen,4.3,"North Indian, Chinese, Street Food, Fast Food, Desserts, Beverages",100.0,39.0,0,Raipur
Jain Juice Centre,4.1,"Juices, Shake, Beverages, Sandwich, Fast Food",100.0,18.0,0,Raipur
Lassi Day Cafe,4.2,"Juices, Shake, Beverages, Fast Food, Momos, Burger, Ice Cream",100.0,21.0,0,Raipur
Sahu Samosa Hotel,3.9,"Street Food, South Indian, Sichuan",100.0,30.0,0,Raipur
Den,3.8,"Sandwich, Pizza, Ice Cream, Beverages, Fast Food, Burger",100.0,28.0,0,Raipur
Dolma Aunty Momos,3.7,Momos,100.0,44.0,0,Raipur
Little Italy,3.6,"North Indian, Chinese, Seafood, Biryani, Desserts",100.0,45.0,0,Raipur
Bachelor's Cafe,4.3,"Chinese, Street Food",100.0,32.0,0,Raipur
Shri Ram Pav Bhaji & Pulav Centre,4.0,"Street Food, North Indian",100.0,30.0,0,Raipur
Slice N Bites,3.8,"Pizza, Burger, Sandwich",150.0,30.0,0,Raipur
Shanky's Coffee House,,"Shake, Beverages, Tea",150.0,31.0,0,Raipur
Dum Safar Biryani by Barbeque Nation,4.2,"Biryani, North Indian, Kebab, BBQ, Beverages, Desserts",150.0,66.0,0,Raipur
Hotel Shree Appaji,4.0,"Chinese, North Indian, Biryani",150.0,37.0,0,Raipur
Coffea,3.9,"Cafe, Coffee, Tea, Fast Food, Sandwich",150.0,33.0,0,Raipur
The Momo Factory,3.8,"Momos, Asian, Chinese, Fast Food, Burger",150.0,31.0,0,Raipur
Cafe Coffee Day,4.1,"Cafe, Coffee, Tea, Fast Food, Desserts, Beverages, Sandwich, Shake",150.0,25.0,0,Raipur
Hangout The Food Court,4.0,"Fast Food, North Indian, South Indian, Street Food, Chinese",150.0,43.0,0,Raipur
Cafe Bengaluru,4.2,"South Indian, Chinese, Desserts, Beverages",150.0,27.0,0,Raipur
The Gourmet - Hotel Celebration,4.2,"North Indian, Chinese",150.0,41.0,0,Raipur
Red Chilli Hot Pepper Family Restaurant,,North Indian,150.0,25.0,0,Raipur
Sindh Maani,3.9,"North Indian, Chinese, Biryani, Mughlai",150.0,31.0,0,Raipur
Saffron Restaurant,3.9,"North Indian, Chinese, Biryani, Fast Food",200.0,24.0,0,Raipur
Lagom,3.8,"Chinese, Continental, Sushi, Desserts, Shake, Beverages, Seafood",200.0,34.0,0,Raipur
Mahadeva Cafe And Restaurants,,"North Indian, South Indian, Chinese, Street Food, Beverages",200.0,27.0,0,Raipur
Kekiz The Cake Shop,,"Bakery, Fast Food, Pizza, Burger, Sandwich, Street Food, Shake",200.0,30.0,0,Raipur
Masterchef Cafeteria,3.7,"Fast Food, Chinese, North Indian, Sandwich, Street Food, Shake, Beverages",200.0,33.0,0,Raipur
RB's Rooftop Lounges,4.1,"North Indian, Chinese, Fast Food, Sandwich",200.0,33.0,0,Raipur
Koffee N Krust,4.0,"Pizza, Italian, Fast Food, Beverages, Desserts, Sandwich",200.0,32.0,0,Raipur
Chanderi Hut Family Dhaba,3.8,"North Indian, Chinese, Street Food",200.0,23.0,0,Raipur
Princess Bakery,4.1,Bakery,200.0,29.0,0,Raipur
Maharaja Thali,3.4,North Indian,200.0,24.0,0,Raipur
Nagariya Gupchup,4.3,"Sandwich, Street Food, Fast Food",200.0,34.0,0,Raipur
Foodflix,4.0,"Chinese, Fast Food, Pizza, Momos, Rolls, Beverages",200.0,41.0,0,Raipur
Bhukkad Cafe,3.5,"Pizza, Sandwich, Rolls, Fast Food, Chinese, Street Food, Beverages",150.0,28.0,0,Raipur
Kabira-The Multi Cuisine Restaurant,4.1,North Indian,150.0,38.0,0,Raipur
Shriram Chinese Centre,4.1,Chinese,150.0,40.0,0,Raipur
Gangashri Cake And Ice Cream Shop,3.9,Bakery,150.0,29.0,0,Raipur
Shashi Thali And Restaurant,2.9,"North Indian, South Indian, Chinese, Fast Food, Street Food",150.0,56.0,0,Raipur
Pizza NID,3.3,Pizza,150.0,38.0,0,Raipur
City Pulse Restaurant,3.6,"North Indian, Chinese, Kebab, Fast Food, Pizza, Pasta, Sichuan",150.0,25.0,0,Raipur
Taaza Idli,4.3,South Indian,150.0,24.0,0,Raipur
Bok Choy,4.4,"Chinese, Asian, Thai",150.0,27.0,0,Raipur
RJ 07 Restaurent And Cafe,,"North Indian, Chinese, Pizza, Pasta, Sandwich, South Indian, Rolls, Street Food",150.0,21.0,0,Raipur
Saffron,4.0,"North Indian, Chinese, Fast Food, Shake",150.0,39.0,0,Raipur
LMNOP Cafe & Grill,3.5,"North Indian, Mughlai, Pizza, Italian, Chinese, Fast Food, Asian, Beverages",150.0,48.0,0,Raipur
Jay Shree Ambe Pav Bhaji Pulav Centre,4.5,Street Food,100.0,17.0,0,Raipur
Shree Govindam,4.0,South Indian,100.0,18.0,0,Raipur
Shaan E Ayaan's,3.8,Shawarma,100.0,25.0,0,Raipur
Chkn N Burger,4.2,"Burger, Fast Food, Beverages",100.0,33.0,0,Raipur
Chhattisgarhi Kitchen,4.2,North Indian,100.0,62.0,0,Raipur
ibaco,4.4,Ice Cream,100.0,23.0,0,Raipur
Chatpati Rasoi,3.7,"North Indian, Chinese",100.0,33.0,0,Raipur
Dosa Wala - By Mr. A Franchise,3.4,"South Indian, Street Food, Chinese",100.0,36.0,0,Raipur
Royal Rajasthani Thali Restaurant,,"Rajasthani, North Indian",100.0,32.0,0,Raipur
Ashapura Fast Foods,3.6,"Street Food, Fast Food, Sandwich, Burger",100.0,27.0,0,Raipur
Pohewala,4.4,"Maharashtrian, Fast Food, Street Food, Shake, Beverages",100.0,17.0,0,Raipur
"Bake ""O"" Fun",4.4,"Bakery, Desserts",100.0,20.0,0,Raipur
Shubh Sagar,3.4,"North Indian, Chinese",200.0,40.0,0,Raipur
Just Chinese,,"Chinese, Sandwich, Beverages",200.0,36.0,0,Raipur
Hotel Emerald Restaurant,4.2,"North Indian, Chinese, Fast Food, Desserts, Beverages, Continental, South Indian",200.0,46.0,0,Raipur
Thali 79,,North Indian,200.0,42.0,0,Raipur
Veg Daawat By Behrouz,4.5,"Biryani, North Indian, Mughlai",200.0,34.0,0,Raipur
Mr & Mrs Falooda,4.0,"Desserts, Beverages",200.0,25.0,0,Raipur
Jufruta Restaurant,4.1,"Fast Food, Shake",200.0,36.0,0,Raipur
Hungry Hneshel,,"Chinese, Fast Food, Biryani",200.0,28.0,0,Raipur
Shri Swastik Bakery,4.1,Bakery,200.0,37.0,0,Raipur
Momo Stories,3.8,Momos,200.0,31.0,0,Raipur
Biryani Inn,4.1,"Biryani, Chinese, North Indian, Street Food, Mughlai",200.0,21.0,0,Raipur
Pure Veg Meals By LunchBox,4.3,North Indian,200.0,31.0,0,Raipur
EFF Restro,3.9,"North Indian, Fast Food, Beverages",200.0,45.0,0,Raipur
Food State,3.6,"Pizza, Burger, Fast Food, Beverages",200.0,38.0,0,Raipur
Shree Mahadev Pav Bhaji Pulav Center,4.3,Street Food,200.0,29.0,0,Raipur
Hub Lounge - The Sudesh,4.2,"Finger Food, North Indian, Biryani",200.0,23.0,0,Raipur
Uncle Peter's Pancake & Cafe,4.2,"Pancake, Waffle, Sandwich, Fast Food, Street Food, Shake, Beverages",200.0,34.0,0,Raipur
Barb Q & Grills,3.5,"North Indian, Chinese, Rolls, Fast Food, Mughlai, Desserts, Beverages",200.0,33.0,0,Raipur
Licksters,3.8,"Ice Cream, Desserts",200.0,17.0,0,Raipur
Shama Biryani Centre,,"Biryani, North Indian",200.0,28.0,0,Raipur
